,Unnamed: 0,UEI,Start Date,End Date,Duration(Days),Main Cause,Location,Districts,State,Latitude,Longitude,Severity,Area Affected,Human fatality,Human injured,Human Displaced,Animal Fatality,Description of Casualties/injured,Extent of damage,Event Source,Event Souce ID
1102,1228,UEI-IMD-FL-1984-0085,16-06-1984,18-06-1984,2,severe,,North Tripura,Tripura,,,,,32,,,,"12 people buried and 20 other reported missing in a landslide in Sonumura sub-division, 80 km, from Agartala","i)Heavy landslide on Assam-Agartala road in Atharamuge ranges rendered highway totally ineffected for vehicular traffic ii)An important bridge at Paratia in South district washed away iii)Several mud houses collapsed iv)80,000 families affected v)Large area of Kamalpur sub-division submerged under flood water",IMD,
1103,1229,UEI-IMD-FL-1984-0086,19-06-1984,26-06-1984,7,severe,,"Basti, Deoria and Gorakhpur",Uttar Pradesh,,,,,9,,,,"3 girls drowned in a flooded nullah in Deoria district, 6 killed in Basti and Gorakhpur districts",i)300 villages and 1 lakh people in Gorakhpur district marooned ii)Basti town cut off from the rest of the state due to breaches in bridge on river Kiwano,IMD,
1104,1230,UEI-IMD-FL-1984-0087,29-06-1984,29-06-1984,0,heavy rains,,Nainital,Uttar Pradesh,,,,,6,,,,6 persons and large number of cattleheads perished in a landslide,,IMD,
1105,1231,UEI-IMD-FL-1984-0088,2/7/1984,2/7/1984,0,heavy rains,,Almora,Uttar Pradesh,,,,,9,,,,9 persons killed in a landslide in Jagthana villages,3 houses damaged,IMD,
1106,1232,UEI-IMD-FL-1984-0089,11/7/1984,11/7/1984,0,severe,,Deoria,Uttar Pradesh,,,,,,,,,,About 84 villages marooned,IMD,
1107,1233,UEI-IMD-FL-1984-0090,30-07-1984,30-07-1984,0,heavy rains,,Nainital,Uttar Pradesh,,,,,8,,,,8 persons killed in Puran village on Nainital road,,IMD,
1108,1234,UEI-IMD-FL-1984-0091,22-07-1984,28-07-1984,6,severe,,"Azamgarh, Bahraich, Ballia, Bara Banki, Basti, Bijnor, Budaun, Deoria, Faizabad, Fatehpur, Gonda, Gorakhpur, Hamirpur, Kheri, Fithoragarh, Rampur",Uttar Pradesh,,,,,91,,,,91 persons died,"i)Srinagar-Turtipar bund in Ballia district breached endangering about 150 village ii)Rapti river breached 16 metre of its embankment in Mehdawal area and marooned 40 villages. It also washed away a road bridge near Kusraulkhurd village disrupting road traffic iii)River Sarju affected 300 villages of 3 lakhs population in Ballia district iv)Thermal power station of  Faizabad faced immediately threat as Ghagra river changed its course v)In Deoria district 86 villages completely inundated and 21,000 hectares of land submerged vi)All the schools and colleges in Padruna and Hats tehsils in Deoria district closed due to grave flood situation",IMD,
1109,1235,UEI-IMD-FL-1984-0092,1/8/1984,21-08-1984,20,severe,,"Azamgarh, Ballia, Deoria, Gorakhpur and Kheri",Uttar Pradesh,,,,,9,,,,9 persons died,i)Army called in Gorakhpur district for flood relief following a breach in Sohagaura Nalauni embankment ii)Suheli and Mohana river in Kheri district cut off Dudwa National Park,IMD,
1110,1236,UEI-IMD-FL-1984-0093,31-08-1984,31-08-1984,0,heavy rains,,Varanasi,Uttar Pradesh,,,,,13,,,,13 people died in house collapse incidents in Modanpur and Adampura localities,,IMD,
1111,1237,UEI-IMD-FL-1984-0094,5/9/1984,11/9/1984,6,severe,,"Bahraich, Mirzapur and Varanasi",Uttar Pradesh,,,,,33,,,,33 persons died,i)Vast stretch of low lying areas submerged under flood water ii)Road communication snapped a many places iii)Sudden discharge of water from Abraura embankment caused flash flood in Mirzapur district iv)500 houses damaged in Mirzapur district,IMD,
1112,1238,UEI-IMD-FL-1984-0095,8/9/1984,8/9/1984,0,heavy rains,,Basti,Uttar Pradesh,,,,,,,,,,i)All connecting roads submeged under water ii)A local Women Hospital closed and the patients asked to leave due to waterlogging,IMD,
1113,1239,UEI-IMD-FL-1984-0096,3/6/1984,6/6/1984,3,heavy rains,,"Kolkata, Howrah and 24 Parganas",West Bengal,,,,,19,10,,,i)1 person killed and 10 injured on 5th ii)18 more died on 6th due to house collapse and electrocution,"i)9,000 people marooned in North Kolkata ii)2 lakh people in Kolkata, Howrah and 24 Paraganas districts affected. 10,000 people resucued to safer places iii)Train and air services completely disrupted iv)30,000 telephone sets went out of gear v)Extensive damage was caused by the flooding of Metero Railways tunnel due to heavy rains during 1st week of June 1984",IMD,
1114,1240,UEI-IMD-FL-1984-0097,8/6/1984,28-06-1984,20,severe,,"Bankura, Birbhum, Burdwan, Cooch, Behar, Darjeeling, Jalpaiguri, Howrah, Hooghly, Malda, Midnapur, Nadia, West Dinajupur and 24 Pargana",West Bengal,,,,,61,,,,"i)33 people died in Cooch, Behar, West Dinajpur and Jalpaiguri districts ii)19 people died and 9 reported missing in Bankura, Birbhum, Burdwan, Hooghly and Howrah","i)1 lakh people marooned and 100 villages submerged in Birbhum district ii)In Malda district 3.35 lakh people in an area of 270 sq. km. affected. Aman and Boro crops in 10,121 hectares of land damaged. Loss to crop and property estimated to be worth Rs. 10 crore. 12,000 people rendered homeless iii)7 lakh people in Arambagh sub-division of Hooghly district affected and 2000 houses collapsed Crop worth rs. 1.25 crore damaged iv)In Midnapur district, one million people affected and 7000 sq.km. area submeged . 21,000 houses destroyed while crops on 75,000 hectares of land damaged. Loss estimated to be Rs. 14 crore v)Agriculture products worth Rs. 70 crore damaged. Aman and Aus seedbeds, Jute and Betel vines over an area about 2 lakh hectare destroyed. Crop wise break-up as follows, Aman, Aus, Jute, Betel vines, Vegetables, (Area in thousand hectares)72, 41, 32, 2, 4 respectively, vi)Many places within Durgapur Steel Plant including coke oven, foundry and power plant submerged under water vii)Ghatal town in Midnapur district cut off from the district as Silavati river inundated 5 causeways on the Ghatal-Chandrakona road viii)Dantan town in Midnapur district isolated as a culvert on a road nea Nekurshini, 60 km from Midnapur town, breached ix)Entire Juliadanga village in Burdwan district engulfed by swollen Bagmati river x)Rainfall recorded between 23 and 25 June in Birbhum district was reported highest in the past 100 years xi)Army and Airforce helicopters employed for rescue operations xii)A railway bridge, 13km from Siliguri on Tista river, threatened by flood xiii)Rail traffic connecting north Bengal with other adjacent State disrupted",IMD,
1115,1241,UEI-IMD-FL-1984-0098,8/7/1984,8/7/1984,0,heavy rains,,Kolkata,West Bengal,,,,,,,,,,i)Large number of low lying areas sub-merged under water ii)City bus and tram service disrupted,IMD,
1116,1242,UEI-IMD-FL-1984-0099,9/7/1984,9/7/1984,0,heavy rains,,Darjeeling,West Bengal,,,,,,,,,,i)Hillcart road linking Siliguri and Darjeeling blocked due to landslide disrupting road communication between Darjeeling and Siliguri ii)Vehicular traffic between Siliguri and Ganktok disrupted ue to landslide at Lekhubhir in Kalimpong area,IMD,
1117,1243,UEI-IMD-FL-1984-0100,8/7/1984,21-07-1984,13,severe,,"West Dinajpur, Malda and Midnapur",West Bengal,,,,,,,,,,"i)1.5 lakh people affected, 15,000 marooned people rescued ii)300 sq.km. area covering 8 blocks of Malda district completely submerged rendering more than 2 lakh people homeless iii)Railway bridges near Kumedpur damaged disrupting railway service beyond Malda",IMD,
1118,1244,UEI-IMD-FL-1984-0101,22-07-1984,28-07-1984,6,"heavy rains, severe",,"Darjeeling, North Bengal",West Bengal,,,,,,,,,,"Road communication between Kalimpong and Gangtok remained cut off due to landslide at many places , Tista river washed away 3 spurs near Sevok railway bridge",IMD,
1119,1245,UEI-IMD-FL-1984-0102,1/8/1984,7/9/1984,37,severe,,"Bankura, Birbhum, Burdwan, Howrah, Hooghly, Malda, Midnapur, Murshidabad and 24 Pargana",West Bengal,,,,,19,,,,i)4 persons died in Midnapur district ii)15 others died in Malda district when a ferry boat capsized in swollen Bhagirathi at Arjunpur near Farakka,i)6 lakh people marooned and about 10 lakh people rendered homeless in rendered Midnapur district ii)More than 3 lakh people affected in Hooghly district iii)Midnapur-Ghatal and Midnapur-Keshpur roads submerged under water disrupting vehicular traffic iv)Kangsavati river breached its embankment at 11 places v)1 million people rendered homeless,IMD,
1120,1246,UEI-IMD-FL-1984-0103,8/9/1984,14-09-1984,6,severe,,Cooch Behar and Jalpaiguri,West Bengal,,,,,1,,,"50,000","i)1 child drowned ii)50,000 cattle reported either perished or missing","i)Paddy crop worth Rs. 2.3 crore, vegetables worth Rs. 13.72 crore and Jute worth Rs. 45 lakh damaged ii)2000 families rendered homeless while 9000 people evacuated to safer places iii)Train service between Haldibari in Cooch Behar and New Jalpaiguri and Siliguri disrupted iv)15 metre stretch of road in Kolabari washed away by Diana river",IMD,
1121,1247,UEI-IMD-FL-1984-0104,23-08-1984,23-08-1984,0,heavy rains,,Entire Delhi,Delhi,,,,,1,16,,,i)1 person electrocuted and another drowned in a swollen nullah ii)15 other persons injured under a wall collapse,i)Many low lying areas flooded. Life in Delhi city completely paralysed ii)H.T. wires snapped at many places and several electric poles uprooted disrupting power supply and telephone services iii)100 vehicles stranded,IMD,
1122,1248,UEI-IMD-FL-1984-0105,1/9/1984,1/9/1984,0,heavy rains,,Entire Delhi,Delhi,,,,,3,3,,,i)2 persons died under a wall collapse near Bengali Market ii)A 60-year old man died when he fell into an open sewer at Baba Kharak Singh Marg iii)3 labourers seriously injured when factory wall fell on Shankar road,"i)Residents of hutment colonies affected. ii)Many vehicles marooned iii)10,000 telephones snapped and 25 fires due to short-circuit reported iv)Power supply to many areas disrupted",IMD,
1123,1249,UEI-IMD-FL-1984-0106,1/7/1984,2/7/1984,1,heavy rains,,North Goa,"Goa, Daman and Diu",,,,,,,,,,i)Low lying areas in Bicholim and Saquelim flooded ii)200 commercial establishments in Saquelim and Bicholim bazar affected iii)Several huts collapsed iv)Several trees/electric poles uproooted,IMD,
1124,1250,UEI-IMD-FL-1984-0107,1/8/1984,2/8/1984,1,heavy rains,,Panaji,"Goa, Daman and Diu",,,,,,,,,,Railway and vehicular traffic disrupted,IMD,
1125,1251,UEI-IMD-FL-1985-0001,5/10/1985,5/10/1985,0,heavy rains,,Hyderabad,Andhra Pradesh,,,,,1,,,,1 person died in city in a house collapse,,IMD,
1126,1252,UEI-IMD-FL-1985-0002,11/11/1985,12/11/1985,1,heavy rains,,Nellore,Andhra Pradesh,,,,,6,,,,6 persons died,"i)72 tankss breached ii)Banks of Challakalra, Swarnamukti and Kalengi rivers breached at several places iii)Property worth Rs. 1 crore lost",IMD,
1127,1253,UEI-IMD-FL-1985-0003,1/6/1985,14-06-1985,13,severe,,"Cachar, Darrang, Dibrugarh, Karimganj, Lakhimpur, Nowgong",Assam,,,,,6,,,,6 persons died,"i)30,000 hectares of paddy field in 400 villages submerged under flood water ii)500 houses inundated iii)Cachar and Karimganj district cut off from rest of the state as Jowai-Bedarpur section of National Highway No. 44 closed down due to landslide ne Sonapur iv)Rail communication to these districts disruted following collapse of two railway bridges on Lumding-Badarpur metre-gauge section of Northeast Frontier Railway v)Road traffic to Tripura closed as Assam-Agartala road submerged by flood water at several places near Patharkandi",IMD,
1128,1254,UEI-IMD-FL-1985-0004,1/7/1985,31-07-1985,30,severe,,"Cachar, Darrang, Dhubri, Goalpara, Kamrup, Karimganj, Kokrajarh, Lakhimpur, Nowgong, Sonitpur and Sivasagar",Assam,,,,,15,,,,15 persons died,i)Lakhs of people rendered homeless ii)Rail and road communication completely disrupted,IMD,
1129,1255,UEI-IMD-FL-1985-0005,2/7/1985,3/7/1985,1,flash floods,,Lakhimpur,Assam,,,,,3,,,,3 persons drowned,,IMD,
1130,1256,UEI-IMD-FL-1985-0006,3/7/1985,3/7/1985,0,severe,,Munger,Bihar,,,,,7,,,,7 persons drowned,i)5000 people affected ii)Newly constructed Badua dam costing Rs.2 crore breached at two places,IMD,
1131,1257,UEI-IMD-FL-1985-0007,14-07-1985,14-07-1985,0,heavy rains,,Patna,Bihar,,,,,,5,,,5 boys injured in 2 separate incidents of house collapse in Lodhipur Mohallah area,,IMD,
1132,1258,UEI-IMD-FL-1985-0008,15-07-1985,21-07-1985,6,severe,,"East Champaran, Gopalganj, Samastipur",Bihar,,,,,,,,,,i)100 houses damaged in Goalpara and Samastipur districts between 17-18 July ii)500 families rendered homeless in these districts iii)In East Champaran district flood water eroded 4 villages under Madhuban block.20 houses washed away,IMD,
1133,1259,UEI-IMD-FL-1985-0009,22-07-1985,31-08-1985,40,severe,,"Bhojpur, East Champaran, Katihar, Khagaria, Madhubani, Munger, Saharsa, Samastipur, Patna, West Champaran, Muzaffarpur, Begusarai, Rohtas, Gopalganj, Saran, Ranchi, Palamau",Bihar,,,,,15,,,,15 persons died,"i)In all 17 districts with a population of 3 million spread over 2500 villages affected. Madhubani and West Champaran districts worst affected ii)In Madhubani district, 1 lakh people affected due breach in Laukahati-Jhajhari embankment iii)Crop in 1,80,000 hectares damaged. Loss estimated around Rs. 9 crores iv)2448 houses worth Rs. 16.88 lakh and the public property worth Rs. 105.17 lakh damaged v)In West Champaran district, 20,000 people rendered homeless in Thakuraha block. Pipra-Piprasi embankment breached atleast 1000 metre at Thori. Wireless communication between Thori and State capital cut off for 4days. 700 houses damaged rendering 4000 people homeless vi)In Katihar district, Ganga-Darjeeling road at Karthagola suspended",IMD,
1134,1260,UEI-IMD-FL-1985-0010,8/9/1985,28-09-1985,20,severe,,"East Champaran, Madhubani, Muzaffarpur and Sitamarhi",Bihar,,,,,40,,,,40 people died,"i)Worst affected districts being East Chamaran where 3532 villages with a population of 37 lakh affected and 12,363 houses damaged ii)In Muzaffarpur district, 4 lakh people affected iii)Crop worth Rs. 20 crore damaged iv)Public utility services worth Rs.1.18 crore lost",IMD,
